"Recência","Frequência","Gasto","ID do Cliente","Segmento"
52,164,2855.17,"13728","Premium"
21,557,2766.21,"13736","Premium"
32,321,3131.02,"13742","Premium"
69,75,3602.18,"13750","Premium"
79,50,5217.44,"13763","Premium"
86,376,2953.26,"13764","Premium"
49,575,3114.22,"13772","Premium"
25,43,2910.23,"13784","Premium"
383,124,3358.94,"13786","Premium"
132,106,2803.57,"13799","Premium"
46,169,3208.52,"13804","Premium"
55,143,2765.47,"13813","Premium"
34,163,3403.45,"13823","Premium"
48,100,3314.76,"13824","Premium"
108,11,3335,"13848","Premium"
67,220,3469.3,"13849","Premium"
111,140,4606.46,"13851","Premium"
23,33,3192.54,"13868","Premium"
69,270,4814.37,"13875","Premium"
37,229,4391.66,"13880","Premium"
17,173,2927.38,"13890","Premium"
44,186,4008.52,"13895","Premium"
73,238,4234.99,"13911","Premium"
185,57,3494.1,"13929","Premium"
395,227,4709.23,"13958","Premium"
324,172,3011.87,"13963","Premium"
34,255,4667.57,"13971","Premium"
89,406,3416.23,"13979","Premium"
55,253,4445.59,"13982","Premium"
35,295,4757.8,"13988","Premium"
31,230,3902.01,"13995","Premium"
61,112,4530.09,"14001","Premium"
25,84,2874.72,"14005","Premium"
480,100,4057.9,"14025","Premium"
18,244,4850.27,"14032","Premium"
44,151,2856.72,"14035","Premium"
94,161,3069.88,"14038","Premium"
42,851,3123.1,"14044","Premium"
24,164,4255.03,"14047","Premium"
45,244,3332.42,"14064","Premium"
67,236,4877.3,"14107","Premium"
19,159,2780.15,"14121","Premium"
26,167,2740.43,"14125","Premium"
18,200,3586.03,"14132","Premium"
231,310,3318.88,"14161","Premium"
17,265,4817.66,"14191","Premium"
26,231,4993.27,"14209","Premium"
69,240,4402.29,"14211","Premium"
27,192,3416.33,"14215","Premium"
17,181,3416.89,"14217","Premium"
44,98,3002.53,"14226","Premium"
65,73,2904.27,"14233","Premium"
91,148,4717.99,"14235","Premium"
59,210,4263.17,"14239","Premium"
17,78,2879.7,"14251","Premium"
37,61,3284.42,"14285","Premium"
27,151,4516.56,"14290","Premium"
19,134,3267.93,"14293","Premium"
67,46,3151.4,"14306","Premium"
104,310,5071.03,"14307","Premium"
24,189,3780.81,"14309","Premium"
62,180,3090.29,"14312","Premium"
60,133,3197.82,"14315","Premium"
32,258,4318.48,"14334","Premium"
61,266,4467.32,"14341","Premium"
143,243,3333.7,"14344","Premium"
124,69,3717.35,"14364","Premium"
49,211,2899.11,"14404","Premium"
26,129,4109.77,"14408","Premium"
87,106,3756.09,"14409","Premium"
16,154,4611.69,"14441","Premium"
76,522,3308.77,"14451","Premium"
21,970,3062.4,"14456","Premium"
262,200,3946.03,"14465","Premium"
45,216,4646.9,"14466","Premium"
34,253,4357.91,"14482","Premium"
23,364,5130.15,"14493","Premium"
58,371,3911.27,"14498","Premium"
19,164,3543.26,"14503","Premium"
33,472,3290.67,"14506","Premium"
39,267,3284.43,"14507","Premium"
77,340,4598.98,"14514","Premium"
33,176,3749.26,"14515","Premium"
47,328,2933.71,"14524","Premium"
252,318,3859.18,"14532","Premium"
40,89,3466.37,"14533","Premium"
25,273,3795.34,"14540","Premium"
40,192,2982.43,"14544","Premium"
21,795,5197.9,"14546","Premium"
19,366,4007.54,"14547","Premium"
111,160,3859.22,"14565","Premium"
126,16,4092,"14566","Premium"
440,204,3006.62,"14590","Premium"
37,621,3712.01,"14593","Premium"
20,43,3352.94,"14608","Premium"
17,159,3000.57,"14621","Premium"
212,266,4497.88,"14625","Premium"
68,292,4978.96,"14639","Premium"
40,204,3667.06,"14640","Premium"
432,455,4546.86,"14648","Premium"
20,572,3775.31,"14649","Premium"
17,386,3614.54,"14653","Premium"
24,103,3878.51,"14655","Premium"
76,132,2749.65,"14665","Premium"
257,395,3243.93,"14669","Premium"
19,163,3410.81,"14673","Premium"
592,195,4619.79,"14685","Premium"
20,172,2767.9,"14696","Premium"
48,170,3116.26,"14700","Premium"
26,616,4562.09,"14701","Premium"
26,357,2868.8,"14711","Premium"
19,45,3554.17,"14737","Premium"
213,231,4161.06,"14740","Premium"
32,121,3885.08,"14744","Premium"
45,191,3152.32,"14748","Premium"
160,136,2864.97,"14758","Premium"
248,197,3637.64,"14770","Premium"
67,190,3708.3,"14776","Premium"
55,235,2741.17,"14808","Premium"
216,230,3959.86,"14817","Premium"
26,158,4022.91,"14824","Premium"
19,310,4925.08,"14825","Premium"
105,209,3460.32,"14837","Premium"
59,145,2824.69,"14842","Premium"
94,215,4322.86,"14854","Premium"
75,213,3651.851,"14857","Premium"
201,137,2952.06,"14867","Premium"
19,211,4184.01,"14868","Premium"
24,250,2804.24,"14869","Premium"
123,89,2862.4,"14875","Premium"
28,377,4105.24,"14878","Premium"
42,68,3628.15,"14882","Premium"
23,127,3140.54,"14897","Premium"
39,304,3507.81,"14898","Premium"
37,355,2810.63,"14903","Premium"
51,247,4073.13,"14913","Premium"
86,134,3042.95,"14916","Premium"
97,185,3503.5,"14934","Premium"
313,26,2849.83,"14935","Premium"
25,493,3164.48,"14963","Premium"
84,113,4919.35,"14970","Premium"
88,293,3142.14,"14978","Premium"
131,370,4817.28,"15002","Premium"
24,718,2783.83,"15021","Premium"
25,371,4075.51,"15024","Premium"
46,91,3195.6,"15027","Premium"
20,405,3156.58,"15031","Premium"
47,52,2873.8,"15043","Premium"
41,156,4193.79,"15050","Premium"
39,290,3935.16,"15051","Premium"
291,70,3255.96,"15057","Premium"
41,357,3410.03,"15058","Premium"
56,595,3523.57,"15059","Premium"
53,166,3326.86,"15065","Premium"
94,178,3877.88,"15067","Premium"
25,159,2788.02,"15073","Premium"
228,145,3767.35,"15079","Premium"
119,124,3141.64,"15095","Premium"
349,18,2894.7,"15100","Premium"
34,151,3094.91,"15105","Premium"
45,151,2730.87,"15111","Premium"
25,100,3609.33,"15113","Premium"
46,231,3400.12,"15114","Premium"
130,228,4497.47,"15122","Premium"
23,183,4656.17,"15123","Premium"
68,112,3243.69,"15140","Premium"
170,125,2998.952,"15182","Premium"
17,91,4777.18,"15187","Premium"
18,1,3861,"15195","Premium"
75,51,3122.4,"15199","Premium"
41,343,4400.18,"15203","Premium"
334,138,3550.91,"15222","Premium"
233,187,2937.81,"15235","Premium"
60,224,4459.98,"15240","Premium"
82,184,3050.16,"15241","Premium"
150,148,4610.84,"15245","Premium"
82,189,3729.42,"15255","Premium"
167,193,3345.64,"15265","Premium"
23,624,4709.54,"15271","Premium"
59,181,3883.13,"15288","Premium"
80,162,3484.73,"15306","Premium"
91,163,2930.19,"15312","Premium"
55,155,2984.33,"15329","Premium"
28,372,3738.29,"15351","Premium"
270,387,3175.95,"15353","Premium"
47,755,3464.95,"15356","Premium"
41,218,4557.13,"15365","Premium"
73,279,5081.33,"15367","Premium"
56,144,3739.01,"15370","Premium"
24,201,3421.39,"15373","Premium"
185,263,4877.84,"15379","Premium"
24,53,3479.06,"15380","Premium"
188,6,2733.8,"15389","Premium"
20,144,2911.62,"15392","Premium"
100,162,4685.72,"15410","Premium"
80,228,4572.82,"15416","Premium"
74,316,3805.34,"15421","Premium"
17,646,5175.93,"15443","Premium"
17,241,4656,"15484","Premium"
111,154,3100.09,"15491","Premium"
48,650,4314.98,"15493","Premium"
37,379,3780.05,"15494","Premium"
68,97,3610.96,"15505","Premium"
80,455,4218.94,"15518","Premium"
38,810,5111.95,"15529","Premium"
41,627,3771.9,"15532","Premium"
553,14,3358.4,"15538","Premium"
38,259,2867,"15563","Premium"
119,142,3586.35,"15569","Premium"
27,635,4051.63,"15571","Premium"
20,356,4068.67,"15572","Premium"
116,176,3130.04,"15596","Premium"
24,129,3230.51,"15602","Premium"
77,145,5230.99,"15606","Premium"
25,94,2997.28,"15611","Premium"
453,81,3147.36,"15614","Premium"
119,171,3236.4,"15625","Premium"
31,167,3285.31,"15632","Premium"
525,177,4352.46,"15633","Premium"
41,161,2812.99,"15660","Premium"
184,288,4015.12,"15665","Premium"
34,202,3435.76,"15676","Premium"
25,266,4507.58,"15680","Premium"
41,88,2989.7,"15681","Premium"
24,166,2993.1,"15687","Premium"
49,224,3906.57,"15696","Premium"
156,207,3817.96,"15704","Premium"
56,395,4378.72,"15708","Premium"
25,166,3472.41,"15712","Premium"
161,326,3056.81,"15716","Premium"
55,610,4207.54,"15752","Premium"
67,131,3037.61,"15754","Premium"
81,193,2940.36,"15757","Premium"
104,249,4503.08,"15764","Premium"
25,61,4014.1,"15782","Premium"
59,167,3608.34,"15791","Premium"
17,295,5175.83,"15796","Premium"
129,12,2821.08,"15797","Premium"
16,263,4206.39,"15804","Premium"
94,166,2999.04,"15810","Premium"
38,310,3890.52,"15811","Premium"
123,125,5201.47,"15812","Premium"
436,152,2766.4,"15817","Premium"
65,260,3934.79,"15819","Premium"
388,156,3897.17,"15823","Premium"
89,231,3794.07,"15827","Premium"
86,378,3772.99,"15834","Premium"
88,92,2742.41,"15841","Premium"
33,174,4426.28,"15845","Premium"
31,483,3960.37,"15858","Premium"
28,798,4401.79,"15861","Premium"
24,581,2928.29,"15862","Premium"
32,327,3427.17,"15916","Premium"
31,186,3669.55,"15953","Premium"
33,368,3013.09,"15965","Premium"
39,498,3041.6,"15967","Premium"
55,176,3442.15,"15974","Premium"
93,129,3279.42,"15978","Premium"
38,316,3958.82,"15983","Premium"
24,552,2797.57,"15993","Premium"
63,666,3075.14,"16007","Premium"
51,241,2989.79,"16012","Premium"
46,6,3166.4,"16041","Premium"
135,148,3434.93,"16045","Premium"
48,194,3634.84,"16053","Premium"
32,218,3854.85,"16057","Premium"
81,422,3217.77,"16059","Premium"
25,185,2863.45,"16062","Premium"
578,73,3395.29,"16067","Premium"
304,556,4328.89,"16072","Premium"
72,399,4460.18,"16081","Premium"
75,137,2864.99,"16086","Premium"
27,196,3695.56,"16094","Premium"
103,163,4448.1,"16098","Premium"
86,192,3229.16,"16101","Premium"
77,233,2778.61,"16104","Premium"
33,31,3204.16,"16107","Premium"
668,41,4376.25,"16118","Premium"
75,95,3056.91,"16120","Premium"
383,301,4587.65,"16125","Premium"
33,182,3801.05,"16128","Premium"
19,239,4910.83,"16143","Premium"
58,238,4395.59,"16150","Premium"
65,226,5133.49,"16153","Premium"
248,73,2849.58,"16163","Premium"
56,119,2723.55,"16190","Premium"
60,253,3440.45,"16208","Premium"
104,67,4146.78,"16209","Premium"
45,164,4439.97,"16218","Premium"
60,302,2867.41,"16225","Premium"
103,176,2867.86,"16229","Premium"
40,135,3718.8,"16240","Premium"
25,994,4329.31,"16241","Premium"
32,535,4906.8,"16255","Premium"
18,305,3463.02,"16271","Premium"
88,39,3424.02,"16281","Premium"
21,593,4403.82,"16283","Premium"
37,241,4657.95,"16293","Premium"
53,7,5120,"16308","Premium"
62,138,3597.5,"16325","Premium"
21,495,4826.99,"16326","Premium"
567,366,2774,"16335","Premium"
436,68,3517.69,"16336","Premium"
40,158,3850.79,"16341","Premium"
27,354,3509.41,"16347","Premium"
348,187,3330.03,"16351","Premium"
17,154,2919.65,"16358","Premium"
20,662,3512.53,"16360","Premium"
33,130,3307.2,"16365","Premium"
90,418,2974.84,"16383","Premium"
76,647,3537.85,"16395","Premium"
110,281,3159.44,"16400","Premium"
28,232,2821.65,"16407","Premium"
42,187,2972.88,"16416","Premium"
45,187,2741.74,"16434","Premium"
23,307,3856.97,"16440","Premium"
62,376,3656.58,"16444","Premium"
79,225,4384.37,"16455","Premium"
49,350,3838.59,"16466","Premium"
524,24,2869.16,"16467","Premium"
79,260,4320.02,"16477","Premium"
122,213,3614.34,"16503","Premium"
68,240,3216.3,"16515","Premium"
18,152,3732.01,"16539","Premium"
58,167,2841.72,"16554","Premium"
42,199,3048.38,"16560","Premium"
69,90,4422.76,"16563","Premium"
42,255,4248.74,"16571","Premium"
96,83,3163.67,"16584","Premium"
48,167,3245.43,"16612","Premium"
16,179,4413.1,"16626","Premium"
33,152,2883.1,"16633","Premium"
454,73,3802.04,"16636","Premium"
18,163,3109.99,"16678","Premium"
63,1106,5070.92,"16686","Premium"
19,33,2868.48,"16711","Premium"
25,530,4266.99,"16712","Premium"
385,223,3647.53,"16718","Premium"
30,444,3973.3,"16719","Premium"
47,221,4387.64,"16732","Premium"
521,143,2956.56,"16736","Premium"
62,109,2852.61,"16742","Premium"
45,375,4253.26,"16743","Premium"
33,165,3637.33,"16748","Premium"
607,77,4387.08,"16749","Premium"
130,329,2900.58,"16755","Premium"
19,706,2799.25,"16764","Premium"
49,412,3967.6,"16771","Premium"
439,69,3723.55,"16772","Premium"
26,278,3056.89,"16775","Premium"
45,698,4038.69,"16791","Premium"
18,151,2804.9,"16817","Premium"
26,189,3349.57,"16818","Premium"
47,165,3170.98,"16837","Premium"
52,219,4006.06,"16841","Premium"
384,137,4668.28,"16858","Premium"
38,137,2812.34,"16871","Premium"
83,230,4234.53,"16875","Premium"
20,982,5132.37,"16904","Premium"
21,342,5034.15,"16905","Premium"
44,173,4480.31,"16912","Premium"
65,457,3213.29,"16918","Premium"
172,640,5125.91,"16919","Premium"
96,335,4113.23,"16928","Premium"
21,1001,5233.62,"16931","Premium"
17,290,3181.25,"16933","Premium"
72,150,3784.37,"16950","Premium"
19,129,2859.74,"16979","Premium"
28,249,3710.22,"16983","Premium"
45,174,4888.75,"16986","Premium"
27,713,4012.2,"17019","Premium"
27,50,2773.85,"17031","Premium"
563,239,3004.6,"17032","Premium"
112,357,4691.79,"17050","Premium"
89,99,5232.23,"17061","Premium"
37,205,3638.53,"17063","Premium"
44,212,3801.2,"17071","Premium"
49,170,4732.03,"17082","Premium"
125,115,4049.79,"17083","Premium"
51,294,5202.97,"17084","Premium"
20,92,3149.48,"17090","Premium"
31,217,3759.18,"17096","Premium"
24,120,2761.49,"17115","Premium"
291,256,4417.27,"17138","Premium"
528,180,3120.91,"17145","Premium"
38,136,3199.95,"17147","Premium"
23,141,5151.9,"17157","Premium"
21,86,3766.6,"17173","Premium"
23,73,3347.31,"17183","Premium"
27,172,4592.93,"17188","Premium"
44,575,4836.05,"17191","Premium"
42,377,4046.65,"17211","Premium"
56,281,5182.3,"17213","Premium"
20,525,4192.68,"17218","Premium"
40,681,4481.75,"17220","Premium"
31,358,3177.24,"17228","Premium"
401,171,2744.14,"17241","Premium"
124,84,2889.28,"17242","Premium"
68,21,2757.62,"17262","Premium"
76,374,2793.16,"17284","Premium"
42,495,4111.96,"17287","Premium"
24,245,3774.23,"17293","Premium"
411,48,3999.89,"17307","Premium"
409,7,4511.76,"17308","Premium"
94,127,3566.56,"17311","Premium"
40,256,4904.43,"17314","Premium"
116,174,2895.77,"17320","Premium"
145,14,3242,"17353","Premium"
66,104,3143.46,"17354","Premium"
39,240,2826.14,"17368","Premium"
56,660,4377.56,"17372","Premium"
23,38,2812.77,"17386","Premium"
142,481,4677.05,"17400","Premium"
20,203,5096.18,"17402","Premium"
349,259,4905.05,"17406","Premium"
18,236,4417.52,"17412","Premium"
32,205,3594.76,"17422","Premium"
52,283,4620.3,"17442","Premium"
163,135,2940.04,"17444","Premium"
18,598,4951.15,"17449","Premium"
32,267,5051.25,"17469","Premium"
60,166,2804.87,"17470","Premium"
16,116,2750.5,"17490","Premium"
296,231,4579.23,"17508","Premium"
33,222,5109.47,"17519","Premium"
20,97,4166.04,"17526","Premium"
17,253,3628.5,"17528","Premium"
17,558,3141.51,"17530","Premium"
76,156,3085.29,"17552","Premium"
145,6,3757.6,"17553","Premium"
116,71,2939.55,"17588","Premium"
89,268,2776.67,"17591","Premium"
39,557,4920.67,"17596","Premium"
229,128,3484.09,"17597","Premium"
38,312,4559.15,"17613","Premium"
21,375,4073.24,"17618","Premium"
37,66,3175.12,"17621","Premium"
102,66,3168.94,"17640","Premium"
235,205,4149.79,"17646","Premium"
41,259,4867.72,"17652","Premium"
26,120,3652.48,"17655","Premium"
33,204,3834.79,"17659","Premium"
41,238,5175.83,"17663","Premium"
82,232,3950.7,"17667","Premium"
17,520,4233.58,"17673","Premium"
20,164,2765.84,"17676","Premium"
68,81,3577.61,"17679","Premium"
26,238,4456.78,"17682","Premium"
143,162,2975.8,"17692","Premium"
46,153,3144.04,"17702","Premium"
42,133,2768.91,"17720","Premium"
112,219,4430.36,"17722","Premium"
143,12,3378.4,"17723","Premium"
32,192,3439.08,"17725","Premium"
19,244,4238.76,"17728","Premium"
35,230,4183.56,"17738","Premium"
16,228,4577.53,"17754","Premium"
35,536,5012.53,"17758","Premium"
24,190,3509.51,"17768","Premium"
112,410,3328.05,"17774","Premium"
42,304,2783.61,"17790","Premium"
98,540,5053.12,"17802","Premium"
314,171,4756.74,"17829","Premium"
97,168,3650.9,"17848","Premium"
19,568,5127.69,"17861","Premium"
18,282,3108.15,"17870","Premium"
415,4,3424.02,"17876","Premium"
19,482,3072.89,"17884","Premium"
74,476,3479.64,"17913","Premium"
27,35,3536.7,"17924","Premium"
27,15,3082.1,"17929","Premium"
51,87,4275.22,"17930","Premium"
150,357,3437.29,"17931","Premium"
24,43,4301.22,"17937","Premium"
21,771,3966.05,"17954","Premium"
37,660,2995.54,"17961","Premium"
20,200,3505.61,"18044","Premium"
149,65,4495.03,"18064","Premium"
42,998,4540.56,"18069","Premium"
130,73,3877.52,"18073","Premium"
24,377,4338.56,"18077","Premium"
61,140,4242.75,"18079","Premium"
109,61,4452.71,"18093","Premium"
23,158,4663.32,"18097","Premium"
23,87,5058,"18144","Premium"
192,404,3770.27,"18168","Premium"
49,126,2878,"18170","Premium"
31,133,3280.59,"18188","Premium"
98,28,4162.04,"18194","Premium"
17,144,2768.83,"18210","Premium"
18,203,3562.89,"18219","Premium"
25,140,4291.06,"18230","Premium"
25,159,2986.99,"18241","Premium"
88,140,3605.21,"18242","Premium"
55,276,4600.15,"18257","Premium"
40,92,4318.2,"18259","Premium"
18,226,4385.98,"18272","Premium"
19,986,2736.65,"18283","Premium"
58,155,4182.99,"18287","Premium"
